frame.number	dis.timestamp	dis.entity_linear_velocity.x	dis.entity_linear_velocity.y	dis.entity_linear_velocity.z	dis.entity_location.x	dis.entity_location.y	dis.entity_location.z
110557	540.600915000	-46.4584	66.4564	78.5523	1336404.72236733	-4360988.53359838	4449886.72412032
110682	540.801016000	-46.4584	66.4568	78.5521	1336395.43111918	-4360975.24333695	4449902.43509761
110825	541.001114000	-46.4584	66.4571	78.5518	1336386.13986967	-4360961.95301344	4449918.14602158
110943	541.184564000	-46.4566	66.4549	78.5486	1336377.62286278	-4360949.77004777	4449932.54749143
111304	541.701440000	-46.4584	66.4582	78.5509	1336353.62042336	-4360915.43618923	4449973.13362695
111429	541.884885000	-46.4567	66.4559	78.5477	1336345.10341207	-4360903.25302438	4449987.53492572
111785	542.451820000	-46.4529	66.4446	78.5594	1336318.77815979	-4360865.59592609	4450032.04818386
112154	543.018769000	-46.4567	66.4577	78.5462	1336292.45283431	-4360827.9381264	4450076.56080533
112515	543.585709000	-46.453	66.4464	78.5579	1336266.12756006	-4360790.28003138	4450121.07320728
112909	544.169342000	-46.4547	66.4498	78.5601	1336239.02796693	-4360751.51373832	4450166.89430741
113003	544.319424000	-46.4567	66.4597	78.5444	1336232.05946494	-4360741.54503549	4450178.67659899
113363	544.886344000	-46.4568	66.4606	78.5437	1336205.73416552	-4360703.88579719	4450223.18801881
113749	545.469962000	-46.4548	66.4518	78.5584	1336178.63454649	-4360665.11832722	4450269.00810791
113830	545.620064000	-46.4568	66.4617	78.5427	1336171.66603784	-4360655.14932177	4450280.79013951
114207	546.187001000	-46.4568	66.4626	78.5419	1336145.34071327	-4360617.4889402	4450325.30057718
114589	546.770617000	-46.4548	66.4538	78.5566	1336118.24106835	-4360578.72029335	4450371.11965523
114707	546.937364000	-46.4586	66.4663	78.5439	1336110.4983058	-4360567.64341704	4450384.21070024
