frame.number	dis.timestamp	dis.entity_linear_velocity.x	dis.entity_linear_velocity.y	dis.entity_linear_velocity.z	dis.entity_location.x	dis.entity_location.y	dis.entity_location.z
83696	732.078633000	-46.4589	66.7385	78.3064	1327513.16128696	-4348242.42895318	4464896.34566329
83923	732.628905000	-46.4607	66.7419	78.3086	1327487.60695619	-4348205.71715196	4464939.40997716
83997	732.812323000	-46.4627	66.7518	78.2928	1327479.08884275	-4348193.4797411	4464953.76455614
84234	733.412623000	-46.4627	66.7527	78.292	1327451.21139937	-4348153.42983978	4465000.74319136
84472	733.996237000	-46.4644	66.7562	78.2942	1327424.10832386	-4348114.49194209	4465046.41649124
84553	734.196333000	-46.4607	66.7443	78.3065	1327414.81585768	-4348101.14173782	4465062.07584301
84625	734.363089000	-46.4644	66.7567	78.2937	1327407.07211439	-4348090.01645279	4465075.12519219
84697	734.546517000	-46.4627	66.7545	78.2905	1327398.55399182	-4348077.7785497	4465089.47934611
84927	735.113454000	-46.459	66.7432	78.3023	1327372.2253051	-4348039.95225977	4465133.84688384
85164	735.663724000	-46.4645	66.7587	78.292	1327346.67092638	-4348003.23787431	4465176.90896612
85250	735.863857000	-46.4608	66.7469	78.3042	1327337.37845062	-4347989.88715371	4465192.56787201
85322	736.080608000	-46.459	66.7447	78.301	1327327.31159452	-4347975.42375654	4465209.53153212
85564	736.664213000	-46.4608	66.7481	78.3032	1327300.20847435	-4347936.48344931	4465255.20275123
85622	736.814299000	-46.4628	66.758	78.2875	1327293.23906606	-4347926.47000076	4465266.94650126
85859	737.397920000	-46.4645	66.7614	78.2896	1327266.13593363	-4347887.52903093	4465312.61714814
85940	737.581356000	-46.4591	66.7471	78.299	1327257.6178569	-4347875.29046887	4465326.97076746
86149	738.114936000	-46.4628	66.76	78.2857	1327232.83778672	-4347839.68648885	4465368.72601471
86384	738.698558000	-46.4646	66.7634	78.2879	1327205.73463258	-4347800.7443444	4465414.39564716
86449	738.848671000	-46.4628	66.7612	78.2848	1327198.76527735	-4347790.73062586	4465426.13919848
86671	739.382235000	-46.4628	66.762	78.284	1327173.98524964	-4347755.12580187	4465467.89375132
86904	739.949163000	-46.4629	66.7629	78.2833	1327147.65642266	-4347717.29506712	4465512.25741597
87143	740.549483000	-46.4592	66.7516	78.295	1327119.77891839	-4347677.2387387	4465559.23053522
87357	741.099749000	-46.4609	66.755	78.2972	1327094.22445414	-4347640.5197245	4465602.28861997
87440	741.283188000	-46.4629	66.7649	78.2815	1327085.70629623	-4347628.27990934	4465616.64112256
87675	741.850118000	-46.4592	66.7537	78.2933	1327059.37750029	-4347590.44770937	4465661.0035562
87899	742.433722000	-46.4647	66.7692	78.2829	1327032.27422217	-4347551.50198934	4465706.670066
87973	742.600498000	-46.461	66.7573	78.2952	1327024.5305014	-4347540.37478125	4465719.71778884
88049	742.783911000	-46.4629	66.7673	78.2795	1327016.01233565	-4347528.13454015	4465734.06992353
88274	743.367530000	-46.461	66.7585	78.2942	1326988.90910379	-4347489.18817926	4465779.73591428
88342	743.534316000	-46.4647	66.7709	78.2814	1326981.1653168	-4347478.06052783	4465792.7832197
88461	743.784405000	-46.463	66.7688	78.2782	1326969.54961846	-4347461.36888967	4465812.35397903
88684	744.351340000	-46.463	66.7697	78.2774	1326943.22078218	-4347423.53449547	4465856.71451742
88907	744.934971000	-46.461	66.7609	78.2921	1326916.11752432	-4347384.58671911	4465902.37928553
88997	745.101713000	-46.4648	66.7733	78.2793	1326908.3737299	-4347373.45866325	4465915.42624162
89083	745.318495000	-46.463	66.7712	78.2761	1326898.30681667	-4347358.99216744	4465932.38722545
89308	745.902120000	-46.4611	66.7624	78.2908	1326871.20354278	-4347320.04351771	4465978.05123915
89376	746.052220000	-46.4593	66.7602	78.2877	1326864.23415677	-4347310.02812639	4465989.79334564
89596	746.569100000	-46.4648	66.7756	78.2774	1326840.22834207	-4347275.53003802	4466030.23797835
89668	746.752556000	-46.4631	66.7734	78.2742	1326831.71015564	-4347263.28867059	4466044.58914012
89888	747.286106000	-46.4631	66.7742	78.2735	1326806.93000793	-4347227.67732075	4466086.33805625
90130	747.869731000	-46.4648	66.7776	78.2756	1326779.82670149	-4347188.72689421	4466132.00053507
90191	748.003188000	-46.4611	66.7657	78.288	1326773.63169198	-4347179.82396865	4466142.43770525
90270	748.203249000	-46.4648	66.7781	78.2752	1326764.33908411	-4347166.46922509	4466158.09310191
90344	748.403364000	-46.4648	66.7785	78.2749	1326755.04653689	-4347153.11462198	4466173.7486544
90427	748.603470000	-46.4611	66.7666	78.2872	1326745.75398853	-4347139.75995692	4466189.40415336
90512	748.786904000	-46.4631	66.7766	78.2715	1326737.23579154	-4347127.51801213	4466203.75481637
90718	749.320458000	-46.4631	66.7774	78.2708	1326712.4556131	-4347091.90498272	4466245.50228159
90972	749.904064000	-46.4649	66.7808	78.2729	1326685.35227306	-4347052.95271916	4466291.16317346
91041	750.087506000	-46.4632	66.7786	78.2697	1326676.83406933	-4347040.71040526	4466305.51351759
91281	750.671121000	-46.4649	66.782	78.2719	1326649.73071663	-4347001.75744906	4466351.17381108
91360	750.854554000	-46.4595	66.7676	78.2813	1326641.21257069	-4346989.51511986	4466365.52417649
91575	751.404806000	-46.4612	66.771	78.2835	1326615.65794558	-4346952.78733165	4466408.57468206
91630	751.538239000	-46.4649	66.7833	78.2707	1326609.46286098	-4346943.88347406	4466419.01101257
91731	751.755023000	-46.4632	66.7811	78.2675	1326599.39590826	-4346929.41481943	4466435.97013144
91936	752.305272000	-46.465	66.7845	78.2697	1326573.84126917	-4346892.68626462	4466479.01997469
92012	752.488728000	-46.4595	66.7701	78.2791	1326565.32311478	-4346880.44347166	4466493.36993944
92228	753.005615000	-46.465	66.7856	78.2688	1326541.31720603	-4346845.94023542	4466533.81012484
92304	753.205713000	-46.465	66.7859	78.2685	1326532.02463167	-4346832.58414551	4466549.46439285
92398	753.422650000	-46.4632	66.7837	78.2653	1326521.95766877	-4346818.11493163	4466566.42302854
92403	753.439151000	-46.465	66.7863	78.2682	1326521.18325232	-4346817.00182741	4466567.72749831
92472	753.622604000	-46.4595	66.7719	78.2776	1326512.66509207	-4346804.75871266	4466582.07718504
92679	754.122797000	-46.4633	66.7848	78.2643	1326489.43358361	-4346771.36769186	4466621.21213278
92922	754.723112000	-46.4633	66.7857	78.2635	1326461.55577652	-4346731.2979963	4466668.17367036
93024	754.973450000	-46.465	66.7886	78.2661	1326449.94003178	-4346714.60218872	4466687.74094722
93028	754.989923000	-46.4633	66.7861	78.2632	1326449.16564364	-4346713.48908625	4466689.04533349
93124	755.206814000	-46.465	66.789	78.2658	1326439.09864083	-4346699.01923222	4466706.00350109
93260	755.523540000	-46.4633	66.787	78.2625	1326424.38537188	-4346677.87093577	4466730.78837427
93480	756.090459000	-46.4596	66.7757	78.2743	1326398.05634753	-4346640.0262441	4466775.14001656
93732	756.674084000	-46.4651	66.7913	78.2639	1326370.95283444	-4346601.06766509	4466820.79541746
93797	756.857525000	-46.4596	66.7769	78.2732	1326362.4346575	-4346588.82363233	4466835.144311
94025	757.424456000	-46.4634	66.7899	78.2599	1326336.10555017	-4346550.9775682	4466879.4947329
94259	758.008071000	-46.4651	66.7933	78.2621	1326309.00207699	-4346512.01798708	4466925.14930237
94333	758.191515000	-46.4634	66.7911	78.2589	1326300.48383144	-4346499.77337339	4466939.49765944
94568	758.791799000	-46.4597	66.7799	78.2707	1326272.60601754	-4346459.7001015	4466986.45614135
94800	759.358757000	-46.4634	66.7929	78.2573	1326246.27687949	-4346421.85234078	4467030.8050972
95032	759.925694000	-46.4597	66.7816	78.2691	1326219.94779419	-4346384.00428513	4467075.15383272
95265	760.475954000	-46.4652	66.7971	78.2588	1326194.39302886	-4346347.26877428	4467118.19766553
95330	760.659387000	-46.4634	66.7949	78.2556	1326185.87477065	-4346335.0234603	4467132.54541744
95565	761.243004000	-46.4652	66.7983	78.2578	1326158.77124463	-4346296.06095832	4467178.19746292
95636	761.426435000	-46.4635	66.7961	78.2546	1326150.25298248	-4346283.81542667	4467192.54502673
95880	761.993374000	-46.4635	66.797	78.2538	1326123.92386442	-4346245.96555747	4467236.89219502
96110	762.576977000	-46.4615	66.7883	78.2685	1326096.82031666	-4346207.00185106	4467282.54319964
96177	762.727065000	-46.4598	66.786	78.2654	1326089.85086025	-4346196.98258804	4467294.28196094
96407	763.294014000	-46.4635	66.799	78.2521	1326063.52165986	-4346159.13137572	4467338.62793399
96546	763.660996000	-46.4635	66.7996	78.2516	1326046.48514634	-4346134.63925696	4467367.322269
96677	763.994339000	-46.4635	66.8001	78.2511	1326030.99738108	-4346112.37344021	4467393.40779582
96923	764.611341000	-46.4653	66.8035	78.2532	1326002.34498649	-4346071.18118451	4467441.66563194
97012	764.811434000	-46.4653	66.8039	78.253	1325993.0523471	-4346057.82150182	4467457.31679535
97105	765.011528000	-46.4653	66.8042	78.2527	1325983.7597066	-4346044.4617572	4467472.96790523
97190	765.211629000	-46.4616	66.7923	78.265	1325974.46706499	-4346031.10195063	4467488.61896158
97259	765.395057000	-46.4636	66.8023	78.2493	1325965.94878255	-4346018.85529285	4467502.96555215
97504	765.978672000	-46.4616	66.7935	78.264	1325938.84517949	-4345979.88851518	4467548.61390246
97575	766.145423000	-46.4653	66.8059	78.2512	1325931.1012865	-4345968.75503042	4467561.65616771
97649	766.312193000	-46.4653	66.8062	78.251	1325923.35739273	-4345957.62150264	4467574.69839579
97734	766.528941000	-46.4636	66.804	78.2477	1325913.29035036	-4345943.14789334	4467591.65323319
97977	767.129239000	-46.4636	66.8049	78.2469	1325885.41233511	-4345903.06667634	4467638.60481433
98216	767.712859000	-46.4654	66.8083	78.2491	1325858.30870394	-4345864.09833298	4467684.2518114
98306	767.896287000	-46.4636	66.8061	78.2459	1325849.79040877	-4345851.85096548	4467698.59778855
98524	768.479906000	-46.4654	66.8095	78.2481	1325822.68676518	-4345812.88192961	4467744.24418705
98612	768.663335000	-46.46	66.7952	78.2575	1325814.16852783	-4345800.6345468	4467758.59018549
98756	769.013572000	-46.4654	66.8104	78.2474	1325797.90629252	-4345777.25264325	4467785.97760424
98871	769.263652000	-46.46	66.7961	78.2566	1325786.29047704	-4345760.55134776	4467805.54005348
99080	769.780539000	-46.4654	66.8115	78.2463	1325762.28432609	-4345726.03469659	4467845.96864594
99152	769.963981000	-46.46	66.7972	78.2557	1325753.76608213	-4345713.78694474	4467860.31432538
99271	770.247510000	-46.4655	66.8123	78.2457	1325740.60141155	-4345694.85820631	4467882.48464716
99374	770.497574000	-46.46	66.798	78.255	1325728.98558754	-4345678.15643339	4467902.04668371
99598	771.064518000	-46.4637	66.811	78.2417	1325702.65626482	-4345640.29840603	4467946.3867664
99847	771.648121000	-46.4655	66.8144	78.2438	1325675.55257003	-4345601.32650985	4467992.03069251
99911	771.814918000	-46.4655	66.8147	78.2436	1325667.80865084	-4345590.19156266	4468005.07169369
100012	772.048349000	-46.4655	66.8151	78.2433	1325656.96715033	-4345574.60252387	4468023.328991
100101	772.265100000	-46.4638	66.8129	78.2401	1325646.90007351	-4345560.12699107	4468040.28216577
100322	772.848723000	-46.4655	66.8163	78.2422	1325619.79635937	-4345521.15401101	4468085.92515492
100402	773.048824000	-46.4655	66.8166	78.242	1325610.50367429	-4345507.79177853	4468101.57411441
100494	773.248915000	-46.4618	66.8048	78.2542	1325601.21098811	-4345494.42948412	4468117.22302036
100546	773.399003000	-46.4638	66.8146	78.2385	1325594.24142555	-4345484.40754123	4468128.9594308
100782	773.949255000	-46.4619	66.8059	78.2533	1325568.68651608	-4345447.6607636	4468171.99356012
100831	774.082725000	-46.4656	66.8182	78.2406	1325562.49134763	-4345438.75225353	4468182.42586978
100929	774.299480000	-46.4638	66.816	78.2373	1325552.42425865	-4345424.27603857	4468199.37845486
101141	774.849716000	-46.4656	66.8194	78.2395	1325526.8692738	-4345387.52829219	4468242.41171217
101235	775.066501000	-46.4638	66.8172	78.2363	1325516.80218024	-4345373.05182003	4468259.3640749
101468	775.650113000	-46.4656	66.8206	78.2385	1325489.69842102	-4345334.07631095	4468305.00487778
101556	775.850209000	-46.4619	66.8088	78.2508	1325480.4057205	-4345320.71321138	4468320.65308768
101628	776.033649000	-46.4639	66.8187	78.235	1325471.8873841	-4345308.46353505	4468334.99706898
101820	776.517150000	-46.4656	66.822	78.2373	1325449.42996186	-4345276.16882912	4468372.81312141
101879	776.650639000	-46.4619	66.81	78.2497	1325443.23484568	-4345267.25999147	4468383.24518243
101958	776.834047000	-46.4639	66.82	78.234	1325434.71650524	-4345255.01008806	4468397.5889674
102187	777.384295000	-46.4657	66.8233	78.2362	1325409.16148201	-4345218.26018432	4468440.62035961
102275	777.584415000	-46.4657	66.8236	78.2359	1325399.86877195	-4345204.896548	4468456.26810546
102366	777.817861000	-46.4657	66.824	78.2356	1325389.02723435	-4345189.30542581	4468474.52360166
102460	778.034625000	-46.4639	66.8218	78.2323	1325378.96012309	-4345174.82795842	4468491.47510397
102691	778.601564000	-46.4602	66.8106	78.2442	1325352.63074437	-4345136.96352359	4468535.80968195
102916	779.168510000	-46.464	66.8236	78.2308	1325326.30129512	-4345099.09838929	4468580.14362064
103160	779.752127000	-46.4657	66.827	78.233	1325299.19747014	-4345060.11917715	4468625.78122198
103232	779.935555000	-46.464	66.8248	78.2298	1325290.67911409	-4345047.86839378	4468640.12424615
103484	780.519172000	-46.4657	66.8282	78.232	1325263.57527685	-4345008.88848921	4468685.76124881
103552	780.719272000	-46.4657	66.8285	78.2317	1325254.28254959	-4344995.52388263	4468701.40815578
103631	780.902708000	-46.464	66.8262	78.2285	1325245.76418868	-4344983.27282488	4468715.75094271
103865	781.469640000	-46.464	66.8271	78.2278	1325219.43476538	-4344945.40587495	4468760.08334609
104085	782.053265000	-46.4621	66.8184	78.2425	1325192.33090363	-4344906.42458555	4468805.71915136
104157	782.220036000	-46.4621	66.8187	78.2422	1325184.58693676	-4344895.2869546	4468818.75783229
104240	782.403437000	-46.464	66.8286	78.2265	1325176.06856832	-4344883.03547108	4468833.10025107
104457	782.987054000	-46.4658	66.832	78.2287	1325148.96469168	-4344844.05333874	4468878.73532747
104547	783.187159000	-46.4621	66.8202	78.241	1325139.6719509	-4344830.68796835	4468894.381574
104613	783.337393000	-46.4604	66.8179	78.2378	1325132.70240913	-4344820.6639208	4468906.11619931
104617	783.353898000	-46.4658	66.8326	78.2282	1325131.92797887	-4344819.55004495	4468907.42000206
104696	783.537331000	-46.4641	66.8303	78.225	1325123.40960475	-4344807.29823975	4468921.76214267
104935	784.120953000	-46.4658	66.8337	78.2271	1325096.30571004	-4344768.31508386	4468967.39633401
105006	784.287736000	-46.4658	66.834	78.2269	1325088.56173374	-4344757.17691963	4468980.4345538
105094	784.521154000	-46.4658	66.8344	78.2266	1325077.72015332	-4344741.58337701	4468998.68795715
105181	784.721248000	-46.4659	66.8347	78.2263	1325068.42740418	-4344728.21753183	4469014.33379313
105260	784.904684000	-46.4604	66.8203	78.2357	1325059.90908492	-4344715.96554099	4469028.67580777
105473	785.438268000	-46.4641	66.8333	78.2224	1325035.1283097	-4344680.32249591	4469070.39729522
105692	785.988513000	-46.4622	66.8245	78.2372	1325009.57321866	-4344643.5654712	4469113.42256478
105751	786.121941000	-46.4659	66.8368	78.2245	1325003.37800623	-4344634.65447702	4469123.8527266
105838	786.322051000	-46.4659	66.8371	78.2242	1324994.08524836	-4344621.28813641	4469139.49813416
105931	786.538814000	-46.4642	66.835	78.221	1324984.01808672	-4344606.80781767	4469156.44717098
106158	787.122420000	-46.4622	66.8262	78.2357	1324956.91414428	-4344567.82195244	4469202.07901942
106221	787.272508000	-46.4642	66.8361	78.22	1324949.94452473	-4344557.79678919	4469213.81264536
